created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
Tue Sep 29 05:37:10 +0000 2020,1310815864795492357,1310815864795492357,RT @Bhanushan00: for kashmir real tribute to defence forces is when POK will be Ours and it will definitely happen just wait and watch Surg…,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Bhanushan00', 'name': 'BhanuSinghRajput', 'id': 2610085550, 'id_str': '2610085550', 'indices': [3, 15]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1251456313873231872, 'id_str': '1251456313873231872', 'name': 'Pandit Rithik raina', 'screen_name': 'RithikRaina6', 'location': 'Rajauri, Jammu And Kashmir', 'description': 'यदि रक्तपात ही अंतिम उपाय ना होता,\nतो क्या बाँसुरी बजाने वाला महाभारत होने देता? जय श्री कृष्णproud to be a hindu brhaman.jai bagwan parshuram..बालक महादेव का😍', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1817, 'friends_count': 570, 'listed_count': 0, 'created_at': 'Sat Apr 18 10:23:50 +0000 2020', 'favourites_count': 32743, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 19966, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1310642794541666306/8-_LJLbf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1310642794541666306/8-_LJLbf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1251456313873231872/1601200711', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Tue Sep 29 05:35:23 +0000 2020', 'id': 1310815414620880897, 'id_str': '1310815414620880897', 'text': 'for kashmir real tribute to defence forces is when POK will be Ours and it will definitely happen just wait and wat… https://t.co/SrZwRz1jea', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SrZwRz1jea', 'expanded_url': 'https://twitter.com/i/web/status/1310815414620880897', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': 1310815412205088769, 'in_reply_to_status_id_str': '1310815412205088769', 'in_reply_to_user_id': 2610085550, 'in_reply_to_user_id_str': '2610085550', 'in_reply_to_screen_name': 'Bhanushan00', 'user': {'id': 2610085550, 'id_str': '2610085550', 'name': 'BhanuSinghRajput', 'screen_name': 'Bhanushan00', 'location': 'Kishtwari🏠Jammu&kashmir🇮🇳', 'description': 'I am kind💓person very interested in psychology Defence security,Technology&foreign policy🇮🇳 H̃ũñg̃r̃yof𝒌𝒏𝒐𝒘𝒍𝒆dge \n🕉️महाकाल❤️ Namoभक्त😎❤️👤', 'url': 'https://t.co/a4rHBkYAqb', 'entities': {'url': {'urls': [{'url': 'https://t.co/a4rHBkYAqb', 'expanded_url': 'https://www.facebook.com/Bhanushan00', 'display_url': 'facebook.com/Bhanushan00', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 288, 'friends_count': 394, 'listed_count': 0, 'created_at': 'Mon Jul 07 16:40:25 +0000 2014', 'favourites_count': 1806, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 877, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1304460245888978944/waOVqQdu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1304460245888978944/waOVqQdu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2610085550/1589890328', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,1,0,False,False,en
Tue Sep 29 05:37:09 +0000 2020,1310815858156077056,1310815858156077056,RT @TheDrJalali: کشمیر پر 421 دن سے غیر قانونی قبضہ جمانے والے ملک کو سلامتی کونسل میں نمائندگی دینا ظلم کو تقویت دینے کے مترادف ہے۔ کشمیری…,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TheDrJalali', 'name': 'Dr Muhammad Ashraf Asif Jalali', 'id': 1078998913812713472, 'id_str': '1078998913812713472', 'indices': [3, 15]}], 'urls': []}","{'iso_language_code': 'ur', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1253386965178875904, 'id_str': '1253386965178875904', 'name': 'Syeda Samia Areej', 'screen_name': 'AreejSamia', 'location': '', 'description': '.........❣️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 109, 'friends_count': 105, 'listed_count': 0, 'created_at': 'Thu Apr 23 18:16:26 +0000 2020', 'favourites_count': 560, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 236, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1253392386354565126/4N8X28jb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1253392386354565126/4N8X28jb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1253386965178875904/1587667478', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Tue Sep 29 00:34:51 +0000 2020', 'id': 1310739785573597184, 'id_str': '1310739785573597184', 'text': 'کشمیر پر 421 دن سے غیر قانونی قبضہ جمانے والے ملک کو سلامتی کونسل میں نمائندگی دینا ظلم کو تقویت دینے کے مترادف ہے۔… https://t.co/N6wjNJqAKA', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/N6wjNJqAKA', 'expanded_url': 'https://twitter.com/i/web/status/1310739785573597184', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'ur', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1078998913812713472, 'id_str': '1078998913812713472', 'name': 'Dr Muhammad Ashraf Asif Jalali', 'screen_name': 'TheDrJalali', 'location': 'Lahore, Pakistan', 'description': 'Chairman Tehreek Labbaik Ya Rasool-Allah \nPolitical Wing (Tehreek Labbaik Islam)\n&\nFounder TehreekSirateMustaqeem', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11390, 'friends_count': 1, 'listed_count': 4, 'created_at': 'Sat Dec 29 12:59:22 +0000 2018', 'favourites_count': 83, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 506, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079843646588051456/Glp7K4W0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079843646588051456/Glp7K4W0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078998913812713472/1546105860', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 27, 'favorite_count': 77, 'favorited': False, 'retweeted': False, 'lang': 'ur'}",False,27,0,False,False,ur
Tue Sep 29 05:37:08 +0000 2020,1310815857036070912,1310815857036070912,RT @ROFLvalley: Geelani sahib turned 91 years old today. He sacrificed his entire life for Kashmir. Long live Quaid.,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ROFLvalley', 'name': 'Kasheer🍁🍂', 'id': 877531680529162240, 'id_str': '877531680529162240', 'indices': [3, 14]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1232022297701040128, 'id_str': '1232022297701040128', 'name': '❇️💎 No Words 💎 ❇️ proud to be an Indian Muslim', 'screen_name': 'stop_lockdown_1', 'location': 'Gujarat, India', 'description': ""❇️ FB नहीं मिला वो मुझे DM करें, अंधभक्त और एंटी मुस्लिम दूर रहें ❇️ 💯% FB\n❇️RT's/likes r nt endorsement❇️"", 'url': 'https://t.co/kxfHPn4lt7', 'entities': {'url': {'urls': [{'url': 'https://t.co/kxfHPn4lt7', 'expanded_url': 'http://noandhbhakt.com', 'display_url': 'noandhbhakt.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1951, 'friends_count': 2104, 'listed_count': 0, 'created_at': 'Mon Feb 24 19:19:55 +0000 2020', 'favourites_count': 3562, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4629, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1310663707454705664/CQHmZmQ5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1310663707454705664/CQHmZmQ5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1232022297701040128/1596985648', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Tue Sep 29 05:26:37 +0000 2020', 'id': 1310813207431229440, 'id_str': '1310813207431229440', 'text': 'Geelani sahib turned 91 years old today. He sacrificed his entire life for Kashmir. Long live Quaid.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 877531680529162240, 'id_str': '877531680529162240', 'name': 'Kasheer🍁🍂', 'screen_name': 'ROFLvalley', 'location': 'کشمیری(iOK)', 'description': 'Fear will give you Fight Fight will give you Freedom |\nRTS not endorsement', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 7035, 'friends_count': 6651, 'listed_count': 1, 'created_at': 'Wed Jun 21 14:20:31 +0000 2017', 'favourites_count': 68043, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 10979, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1307198786884653057/BApYOOqH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1307198786884653057/BApYOOqH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/877531680529162240/1596602721', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 56, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,2,0,False,False,en
Tue Sep 29 05:37:05 +0000 2020,1310815845258539009,1310815845258539009,"RT @subhash_kak: When Xinjiang was Indian.

Rajput horsemen painted on the walls of the world-famous Alchi monastery (70 kms from Leh) on t…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'subhash_kak', 'name': 'Subhash Kak', 'id': 3405760034, 'id_str': '3405760034', 'indices': [3, 15]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1600094636, 'id_str': '1600094636', 'name': 'priyanka srivastava', 'screen_name': 'Priyanka24Sri', 'location': 'India', 'description': 'Neutral apolitical pushed towards right by liberals....🙄🙄 #AnimalLover #Foodie #lazyToTheCore', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 173, 'friends_count': 168, 'listed_count': 0, 'created_at': 'Wed Jul 17 05:01:51 +0000 2013', 'favourites_count': 55558, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 21015, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1167369312518033408/1FTnYsVU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1167369312518033408/1FTnYsVU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1600094636/1592401002', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Mon Sep 28 20:49:52 +0000 2020', 'id': 1310683163396583438, 'id_str': '1310683163396583438', 'text': 'When Xinjiang was Indian.\n\nRajput horsemen painted on the walls of the world-famous Alchi monastery (70 kms from Le… https://t.co/0QVa7U4NGi', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0QVa7U4NGi', 'expanded_url': 'https://twitter.com/i/web/status/1310683163396583438', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3405760034, 'id_str': '3405760034', 'name': 'Subhash Kak', 'screen_name': 'subhash_kak', 'location': 'Stillwater, OK, स्थिरवारि, ओके; Delhi, दिल्ली', 'description': 'सुभाष काक. Author, scientist.   General Articles and Essays: https://t.co/KszeRHh9EE', 'url': 'https://t.co/1LHxvjLgw1', 'entities': {'url': {'urls': [{'url': 'https://t.co/1LHxvjLgw1', 'expanded_url': 'https://sites.google.com/view/subhash-kak/home', 'display_url': 'sites.google.com/view/subhash-k…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/KszeRHh9EE', 'expanded_url': 'https://subhask.okstate.edu/sites/default/files/HistoryVedaArt_SubhashKak.pdf', 'display_url': 'subhask.okstate.edu/sites/default/…', 'indices': [61, 84]}]}}, 'protected': False, 'followers_count': 47846, 'friends_count': 51, 'listed_count': 243, 'created_at': 'Mon Aug 31 17:05:16 +0000 2015', 'favourites_count': 20, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8749, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/638398621113716736/E4Sed32h_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/638398621113716736/E4Sed32h_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3405760034/1510333998', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 823, 'favorite_count': 2718, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,823,0,False,False,en
Tue Sep 29 05:37:05 +0000 2020,1310815844079824898,1310815844079824898,"RT @formujeebkhan: The constant harassment by Govt agencies is a result of our unequivocal calls for transparency in the government, more r…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'formujeebkhan', 'name': 'Mujeeb Masood Khan', 'id': 120799971, 'id_str': '120799971', 'indices': [3, 17]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 4784328874, 'id_str': '4784328874', 'name': 'Mohammad Umar', 'screen_name': 'forumar13', 'location': '', 'description': 'You only live once, but if\xa0you\xa0do it right,\xa0once\xa0is enough.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4101, 'friends_count': 135, 'listed_count': 5, 'created_at': 'Tue Jan 12 12:52:03 +0000 2016', 'favourites_count': 5130, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 31163, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1251601902124404736/hjDVl3WM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1251601902124404736/hjDVl3WM_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Tue Sep 29 05:36:35 +0000 2020', 'id': 1310815718015815680, 'id_str': '1310815718015815680', 'text': 'The constant harassment by Govt agencies is a result of our unequivocal calls for transparency in the government, m… https://t.co/t0ICuxfxWI', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/t0ICuxfxWI', 'expanded_url': 'https://twitter.com/i/web/status/1310815718015815680', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1310814948415553536, 'in_reply_to_status_id_str': '1310814948415553536', 'in_reply_to_user_id': 120799971, 'in_reply_to_user_id_str': '120799971', 'in_reply_to_screen_name': 'formujeebkhan', 'user': {'id': 120799971, 'id_str': '120799971', 'name': 'Mujeeb Masood Khan', 'screen_name': 'formujeebkhan', 'location': 'Srinagar,Kashmir .', 'description': 'Member @BTC_JK.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 94, 'friends_count': 273, 'listed_count': 2, 'created_at': 'Sun Mar 07 15:55:01 +0000 2010', 'favourites_count': 16099, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3043, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1305025888371662857/6IEcdHEF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1305025888371662857/6IEcdHEF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/120799971/1593186754', 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,1,0,False,False,en
Tue Sep 29 05:36:58 +0000 2020,1310815815441281024,1310815815441281024,"India freezes bank accounts of Amnesty International following its criticism of Modi regime, its fascist policies a… https://t.co/eFjUZu66CP",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eFjUZu66CP', 'expanded_url': 'https://twitter.com/i/web/status/1310815815441281024', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 286613468, 'id_str': '286613468', 'name': 'Mubashir Zaidi', 'screen_name': 'Xadeejournalist', 'location': 'karachi/Islamabad', 'description': 'Journalist for life. RTs not endorsements', 'url': 'https://t.co/oQJMcQjRZc', 'entities': {'url': {'urls': [{'url': 'https://t.co/oQJMcQjRZc', 'expanded_url': 'http://www.dawn.com', 'display_url': 'dawn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 254341, 'friends_count': 966, 'listed_count': 338, 'created_at': 'Sat Apr 23 10:18:40 +0000 2011', 'favourites_count': 235266, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 100708, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1110174248855834627/qERVKTaK_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1110174248855834627/qERVKTaK_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/286613468/1551989721', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,False,0,2,False,False,en
